"","origincityLabel","origincountry","originlat","originlong","originpopulation","sistercityLabel","destinationlat","destinationlong","destinationpopulation","destination_countryLabel","dist","eu","samecountry","typecountry"
"190","Sevlievo","Bulgaria",43.025833333333,25.103888888889,24065,"Gevgelija",41.139166666667,22.5025,NA,"Republic of Macedonia",300,"Non-EU","different","Non-EU"
"191","Plovdiv","Bulgaria",42.143333333333,24.748888888889,333206,"Kumanovo",42.140277777778,21.713611111111,105484,"Republic of Macedonia",250,"Non-EU","different","Non-EU"
"192","Nesebar","Bulgaria",42.660833333333,27.713888888889,13866,"Kotor",42.42539,18.771191,NA,"Montenegro",733,"Non-EU","different","Non-EU"
"193","Pernik","Bulgaria",42.609722222222,23.030833333333,75191,"Kavadarci",41.432777777778,22.011666666667,NA,"Republic of Macedonia",156,"Non-EU","different","Non-EU"
"194","Yambol","Bulgaria",42.484444444444,26.508611111111,79771,"Berdiansk",46.759787424073,36.784501356212,115110,"Ukraine",941,"Non-EU","different","Non-EU"
"195","Shumen","Bulgaria",43.27,26.924444444444,80511,"Kherson",46.633333333333,32.6,NA,"Ukraine",582,"Non-EU","different","Non-EU"
"196","Burgas","Bulgaria",42.5,27.466666666667,206371,"Gomel",52.441666666667,30.983333333333,527172,"Belarus",1136,"Non-EU","different","Non-EU"
"197","Sofia","Bulgaria",42.7,23.333333333333,1286383,"Kyiv",50.45,30.523611111111,2907684,"Ukraine",1021,"Non-EU","different","Non-EU"
"198","Montana","Bulgaria",43.407777777778,23.225,44502,"Zhytomyr",50.254444444444,28.657777777778,NA,"Ukraine",866,"Non-EU","different","Non-EU"
"199","Plovdiv","Bulgaria",42.143333333333,24.748888888889,333206,"Ohrid",41.116944444444,20.801944444444,NA,"Republic of Macedonia",347,"Non-EU","different","Non-EU"
"200","Gabrovo","Bulgaria",42.871111111111,25.315,58950,"Mytishchi",55.916666666667,37.733333333333,205397,"Russia",1701,"Non-EU","different","Non-EU"
"201","Dobrich","Bulgaria",43.566666666667,27.833333333333,91030,"Kavadarci",41.432777777778,22.011666666667,NA,"Republic of Macedonia",533,"Non-EU","different","Non-EU"
"202","Kavarna","Bulgaria",43.433333333333,28.338888888889,11888,"Podolsk",55.429722222222,37.544444444444,293765,"Russia",1488,"Non-EU","different","Non-EU"
"203","Pazardzhik","Bulgaria",42.189166666667,24.331666666667,71979,"Aerodrom Municipality",41.985573,21.449066,NA,"Republic of Macedonia",239,"Non-EU","different","Non-EU"
"204","Pazardzhik","Bulgaria",42.189166666667,24.331666666667,71979,"Aerodrom Municipality",41.985573,21.449066,NA,"Republic of Macedonia",241,"Non-EU","different","Non-EU"
"205","Pleven","Bulgaria",43.407777777778,24.620277777778,110520,"Brest",52.133333333333,23.666666666667,335645,"Belarus",973,"Non-EU","different","Non-EU"
"206","Lovech","Bulgaria",43.134166666667,24.717222222222,39316,"Berat",40.704939,19.949673,36496,"Albania",478,"Non-EU","different","Non-EU"
"207","Svishtov","Bulgaria",43.618611111111,25.343888888889,31418,"Kremenchuk",49.0775,33.423888888889,225216,"Ukraine",867,"Non-EU","different","Non-EU"
"208","Burgas","Bulgaria",42.5,27.466666666667,206371,"Krasnodar",45.033333333333,38.983333333333,881476,"Russia",966,"Non-EU","different","Non-EU"
"209","Targovishte","Bulgaria",43.246666666667,26.571944444444,37642,"Smolensk",54.782777777778,32.045277777778,328906,"Russia",1342,"Non-EU","different","Non-EU"
"210","Gabrovo","Bulgaria",42.871111111111,25.315,58950,"Mogilyov",53.916666666667,30.35,370712,"Belarus",1282,"Non-EU","different","Non-EU"
"211","Pernik","Bulgaria",42.609722222222,23.030833333333,75191,"Rožaje",42.844227777778,20.167877777778,NA,"Montenegro",235,"Non-EU","different","Non-EU"
"212","Vidin","Bulgaria",43.985277777778,22.876388888889,54879,"Rivne",50.619722222222,26.251388888889,NA,"Ukraine",780,"Non-EU","different","Non-EU"
"213","Plovdiv","Bulgaria",42.143333333333,24.748888888889,333206,"Saint Petersburg",59.95,30.316666666667,5281579,"Russia",2016,"Non-EU","different","Non-EU"
"214","Nesebar","Bulgaria",42.660833333333,27.713888888889,13866,"Ohrid",41.116944444444,20.801944444444,NA,"Republic of Macedonia",597,"Non-EU","different","Non-EU"
"215","Vratsa","Bulgaria",43.2,23.55,60877,"Sumy",50.906799260254,34.799235424162,270870,"Ukraine",1206,"Non-EU","different","Non-EU"
"216","Burgas","Bulgaria",42.5,27.466666666667,206371,"Omsk",54.966666666667,73.383333333333,1178391,"Russia",3563,"Non-EU","different","Non-EU"
"217","Pernik","Bulgaria",42.609722222222,23.030833333333,75191,"Orsha",54.509166666667,30.425833333333,116936,"Belarus",1429,"Non-EU","different","Non-EU"
"218","Sofia","Bulgaria",42.7,23.333333333333,1286383,"Tirana",41.33,19.82,418495,"Albania",328,"Non-EU","different","Non-EU"
"219","Dupnitsa","Bulgaria",42.265,23.117777777778,43791,"Bryansk",53.25,34.366666666667,405921,"Russia",1479,"Non-EU","different","Non-EU"
"220","Lovech","Bulgaria",43.134166666667,24.717222222222,39316,"Syktyvkar",61.666666666667,50.816666666667,245313,"Russia",2680,"Non-EU","different","Non-EU"
"221","Karlovo","Bulgaria",42.643034,24.805346,27659,"Baranovichi",53.116666666667,25.983333333333,178678,"Belarus",1168,"Non-EU","different","Non-EU"
"222","Pleven","Bulgaria",43.407777777778,24.620277777778,110520,"Bitola",41.031944444444,21.334722222222,74550,"Republic of Macedonia",378,"Non-EU","different","Non-EU"
"223","Pleven","Bulgaria",43.407777777778,24.620277777778,110520,"Rostov-on-Don",47.233333333333,39.716666666667,1119875,"Russia",1252,"Non-EU","different","Non-EU"
"224","Nesebar","Bulgaria",42.660833333333,27.713888888889,13866,"Saint Petersburg",59.95,30.316666666667,5281579,"Russia",1931,"Non-EU","different","Non-EU"
"225","Sofia","Bulgaria",42.7,23.333333333333,1286383,"Saint Petersburg",59.95,30.316666666667,5281579,"Russia",1976,"Non-EU","different","Non-EU"
"226","Pleven","Bulgaria",43.407777777778,24.620277777778,110520,"Mykolaiv",46.966666666667,32,498748,"Ukraine",700,"Non-EU","different","Non-EU"
"227","Blagoevgrad","Bulgaria",42.021944444444,23.0975,76811,"Delčevo",41.966111111111,22.774722222222,NA,"Republic of Macedonia",27,"Non-EU","different","Non-EU"
"228","Veliko Tarnovo","Bulgaria",43.082222222222,25.631666666667,71150,"Tver",56.857827777778,35.921927777778,416442,"Russia",1695,"Non-EU","different","Non-EU"
"229","Simitli","Bulgaria",41.891944444444,23.111111111111,7268,"Delčevo",41.966111111111,22.774722222222,NA,"Republic of Macedonia",29,"Non-EU","different","Non-EU"
"230","Pazardzhik","Bulgaria",42.189166666667,24.331666666667,71979,"Barysaw",54.233333333333,28.5,145659,"Belarus",1374,"Non-EU","different","Non-EU"
"231","General Toshevo","Bulgaria",43.700555555556,28.036666666667,6835,"Bolhrad",45.666666666667,28.533333333333,17400,"Ukraine",222,"Non-EU","different","Non-EU"
"232","Botevgrad","Bulgaria",42.908333333333,23.791944444444,23916,"Saransk",54.183333333333,45.183333333333,314789,"Russia",1999,"Non-EU","different","Non-EU"
"233","Veliko Tarnovo","Bulgaria",43.082222222222,25.631666666667,71150,"Cetinje",42.393333333333,18.921944444444,13991,"Montenegro",553,"Non-EU","different","Non-EU"
"234","Sofia","Bulgaria",42.7,23.333333333333,1286383,"Skopje",41.983333333333,21.433333333333,506926,"Republic of Macedonia",175,"Non-EU","different","Non-EU"
"235","Razgrad","Bulgaria",43.526666666667,26.524166666667,35007,"Oryol",52.966666666667,36.083333333333,319651,"Russia",1264,"Non-EU","different","Non-EU"
"236","Varna","Bulgaria",43.207777777778,27.916944444444,348058,"Sarandë",39.883333333333,20.016666666667,41000,"Albania",754,"Non-EU","different","Non-EU"
"237","Lovech","Bulgaria",43.134166666667,24.717222222222,39316,"Ryazan",54.616666666667,39.716666666667,534762,"Russia",1676,"Non-EU","different","Non-EU"
"238","Ruse","Bulgaria",43.8475,25.954444444444,166056,"Volgograd",48.7,44.483333333333,1016137,"Russia",1518,"Non-EU","different","Non-EU"
"239","Varna","Bulgaria",43.207777777778,27.916944444444,348058,"Novosibirsk",55.033333333333,82.916666666667,1602915,"Russia",4093,"Non-EU","different","Non-EU"
"240","Karlovo","Bulgaria",42.643034,24.805346,27659,"Bryansk",53.25,34.366666666667,405921,"Russia",1375,"Non-EU","different","Non-EU"
"241","Montana","Bulgaria",43.407777777778,23.225,44502,"Surakarta",-7.5666666666667,110.81666666667,552118,"Indonesia",10391,"Non-EU","different","Non-EU"
"242","Zlatitsa","Bulgaria",42.716666666667,24.133333333333,4981,"Magadan",59.566666666667,150.8,95982,"Russia",7643,"Non-EU","different","Non-EU"
"243","Kazanlak","Bulgaria",42.616666666667,25.4,50000,"Tolyatti",53.516666666667,49.416666666667,710567,"Russia",2141,"Non-EU","different","Non-EU"
"244","Veliko Tarnovo","Bulgaria",43.082222222222,25.631666666667,71150,"Bitola",41.031944444444,21.334722222222,74550,"Republic of Macedonia",422,"Non-EU","different","Non-EU"
"245","Nova Zagora","Bulgaria",42.490277777778,26.012222222222,23949,"Taraclia",45.9,28.668888888889,12355,"Moldova",434,"Non-EU","different","Non-EU"
"246","Smolyan","Bulgaria",41.575277777778,24.712777777778,30507,"Makhachkala",42.983333333333,47.483333333333,587876,"Russia",1874,"Non-EU","different","Non-EU"
"247","Stara Zagora","Bulgaria",42.424722222222,25.625555555556,138272,"Samara",53.183333333333,50.116666666667,1169719,"Russia",2169,"Non-EU","different","Non-EU"
"248","Burgas","Bulgaria",42.5,27.466666666667,206371,"Batumi",41.645833333333,41.641666666667,154600,"Georgia",1172,"Non-EU","different","Non-EU"
"249","Pazardzhik","Bulgaria",42.189166666667,24.331666666667,71979,"Aerodrom Municipality",41.995,21.425,NA,"Republic of Macedonia",239,"Non-EU","different","Non-EU"
"250","Pazardzhik","Bulgaria",42.189166666667,24.331666666667,71979,"Aerodrom Municipality",41.995,21.425,NA,"Republic of Macedonia",241,"Non-EU","different","Non-EU"
"251","Asenovgrad","Bulgaria",42.006944444444,24.875555555556,55323,"Prilep",41.346388888889,21.554166666667,NA,"Republic of Macedonia",285,"Non-EU","different","Non-EU"
"252","Varna","Bulgaria",43.207777777778,27.916944444444,348058,"Saint Petersburg",59.95,30.316666666667,5281579,"Russia",1869,"Non-EU","different","Non-EU"
"253","Silistra","Bulgaria",44.118611111111,27.260277777778,35230,"Veles",41.715277777778,21.775277777778,NA,"Republic of Macedonia",520,"Non-EU","different","Non-EU"
"254","Varna","Bulgaria",43.207777777778,27.916944444444,348058,"Surabaya",-7.2333333333333,112.73333333333,2909257,"Indonesia",10140,"Non-EU","different","Non-EU"
"255","Malko Tarnovo","Bulgaria",41.980555555556,27.523611111111,2529,"Mykolaiv",46.966666666667,32,498748,"Ukraine",658,"Non-EU","different","Non-EU"
"256","Gabrovo","Bulgaria",42.871111111111,25.315,58950,"Kumanovo",42.140277777778,21.713611111111,105484,"Republic of Macedonia",306,"Non-EU","different","Non-EU"
"257","Sandanski","Bulgaria",41.558888888889,23.274444444444,29055,"Volgograd",48.7,44.483333333333,1016137,"Russia",1835,"Non-EU","different","Non-EU"
"258","Burgas","Bulgaria",42.5,27.466666666667,206371,"Moscow Oblast",55.628,37.738,7312439,"Russia",1636,"Non-EU","different","Non-EU"
"259","Pernik","Bulgaria",42.609722222222,23.030833333333,75191,"Skopje",41.983333333333,21.433333333333,506926,"Republic of Macedonia",149,"Non-EU","different","Non-EU"
"260","Svishtov","Bulgaria",43.618611111111,25.343888888889,31418,"Veles",41.715277777778,21.775277777778,NA,"Republic of Macedonia",360,"Non-EU","different","Non-EU"
"261","Pleven","Bulgaria",43.407777777778,24.620277777778,110520,"Kavadarci",41.432777777778,22.011666666667,NA,"Republic of Macedonia",307,"Non-EU","different","Non-EU"
"262","Veliko Tarnovo","Bulgaria",43.082222222222,25.631666666667,71150,"Ohrid",41.116944444444,20.801944444444,NA,"Republic of Macedonia",454,"Non-EU","different","Non-EU"
"263","Burgas","Bulgaria",42.5,27.466666666667,206371,"Vologda",59.216666666667,39.9,312686,"Russia",2046,"Non-EU","different","Non-EU"
"264","Sliven","Bulgaria",42.680833333333,26.316388888889,89848,"Melitopol",46.833333333333,35.366666666667,154992,"Ukraine",850,"Non-EU","different","Non-EU"
"265","Veliko Tarnovo","Bulgaria",43.082222222222,25.631666666667,71150,"Poltava",49.574444444444,34.568611111111,NA,"Ukraine",995,"Non-EU","different","Non-EU"
"266","Pernik","Bulgaria",42.609722222222,23.030833333333,75191,"Luhansk",48.583333333333,39.333333333333,417990,"Ukraine",1428,"Non-EU","different","Non-EU"
"267","Silistra","Bulgaria",44.118611111111,27.260277777778,35230,"Khmelnytskyi",49.42,27,290100,"Ukraine",590,"Non-EU","different","Non-EU"
"268","Varna","Bulgaria",43.207777777778,27.916944444444,348058,"Kharkiv",50,36.229166666667,1439733,"Ukraine",985,"Non-EU","different","Non-EU"
"269","Varna","Bulgaria",43.207777777778,27.916944444444,348058,"Odessa",46.485722,30.743444,NA,"Ukraine",427,"Non-EU","different","Non-EU"
"270","Yambol","Bulgaria",42.484444444444,26.508611111111,79771,"Izhevsk",56.85,53.216666666667,646277,"Russia",2471,"Non-EU","different","Non-EU"
"271","Lovech","Bulgaria",43.134166666667,24.717222222222,39316,"Iziaslav",50.116666666667,26.8,NA,"Ukraine",792,"Non-EU","different","Non-EU"
"272","Varna","Bulgaria",43.207777777778,27.916944444444,348058,"Shëngjin",41.813611111111,19.593888888889,8091,"Albania",699,"Non-EU","different","Non-EU"
"273","Plovdiv","Bulgaria",42.143333333333,24.748888888889,333206,"Kutaisi",42.25,42.7,147900,"Georgia",1476,"Non-EU","different","Non-EU"
"274","Kazanlak","Bulgaria",42.616666666667,25.4,50000,"Kočani",41.916666666667,22.4125,NA,"Republic of Macedonia",258,"Non-EU","different","Non-EU"
"275","Pazardzhik","Bulgaria",42.189166666667,24.331666666667,71979,"Moscow",55.755833333333,37.617777777778,12380664,"Russia",1786,"Non-EU","different","Non-EU"
"276","Silistra","Bulgaria",44.118611111111,27.260277777778,35230,"Lida",53.887222222222,25.302777777778,99976,"Belarus",1095,"Non-EU","different","Non-EU"
"277","Pazardzhik","Bulgaria",42.189166666667,24.331666666667,71979,"Stavropol",45.05,41.983333333333,429571,"Russia",1453,"Non-EU","different","Non-EU"
"278","Panagyurishte","Bulgaria",42.504722222222,24.189166666667,18487,"Kavadarci",41.432777777778,22.011666666667,NA,"Republic of Macedonia",216,"Non-EU","different","Non-EU"
"279","Samokov","Bulgaria",42.338055555556,23.56,27851,"Kostroma",57.766666666667,40.933333333333,276691,"Russia",2104,"Non-EU","different","Non-EU"
"280","Vratsa","Bulgaria",43.2,23.55,60877,"Kobryn",52.216666666667,24.366666666667,52711,"Belarus",1004,"Non-EU","different","Non-EU"
"281","Balchik","Bulgaria",43.407777777778,28.162222222222,12913,"Armutalan",36.85,28.23333333,NA,"Turkey",729,"Non-EU","different","Non-EU"
"282","Sofia","Bulgaria",42.7,23.333333333333,1286383,"Tel Aviv",32.083333333333,34.8,432892,"Israel",1552,"Non-EU","different","Non-EU"
"283","Panagyurishte","Bulgaria",42.504722222222,24.189166666667,18487,"Pyatigorsk",44.033333,43.05,145836,"Russia",1533,"Non-EU","different","Non-EU"
"284","Vidin","Bulgaria",43.985277777778,22.876388888889,54879,"Zaječar",43.904166666667,22.284722222222,NA,"Serbia",48,"Non-EU","different","Non-EU"
"285","Pernik","Bulgaria",42.609722222222,23.030833333333,75191,"Elektrostal",55.8,38.45,158508,"Russia",1837,"Non-EU","different","Non-EU"
"286","Dobrich","Bulgaria",43.566666666667,27.833333333333,91030,"Schaffhausen",47.7,8.6330555555556,35413,"Switzerland",1557,"Non-EU","different","Non-EU"
"287","Sofia","Bulgaria",42.7,23.333333333333,1286383,"Yerevan",40.183333333333,44.516666666667,1074000,"Armenia",1783,"Non-EU","different","Non-EU"
"288","Plovdiv","Bulgaria",42.143333333333,24.748888888889,333206,"Bursa",40.183333333333,29.066666666667,2901396,"Turkey",422,"Non-EU","different","Non-EU"
"289","Haskovo","Bulgaria",41.931111111111,25.5575,76587,"Shatura",55.566666666667,39.533333333333,NA,"Russia",1822,"Non-EU","different","Non-EU"
"290","Montana","Bulgaria",43.407777777778,23.225,44502,"Dzerzhinsky",55.633333333333,37.85,NA,"Russia",1714,"Non-EU","different","Non-EU"
"291","Varna","Bulgaria",43.207777777778,27.916944444444,348058,"Aqaba",29.516666666667,35,140000,"Jordan",1648,"Non-EU","different","Non-EU"
"292","Pernik","Bulgaria",42.609722222222,23.030833333333,75191,"Las Vegas",36.175,-115.13638888889,583756,"United States of America",10281,"Non-EU","different","Non-EU"
"293","Pernik","Bulgaria",42.609722222222,23.030833333333,75191,"Obrenovac",44.666666666667,20.216666666667,NA,"Serbia",322,"Non-EU","different","Non-EU"
"294","Tryavna","Bulgaria",42.866666666667,25.491944444444,9831,"Meerssen",50.8858,5.7519,19046,"Netherlands",1737,"Non-EU","different","Non-EU"
"295","Pazardzhik","Bulgaria",42.189166666667,24.331666666667,71979,"Salt",32.033333333333,35.733333333333,88900,"Jordan",1513,"Non-EU","different","Non-EU"
"296","Plovdiv","Bulgaria",42.143333333333,24.748888888889,333206,"Gyumri",40.783333333333,43.833333333333,NA,"Armenia",1594,"Non-EU","different","Non-EU"
"297","Plovdiv","Bulgaria",42.143333333333,24.748888888889,333206,"Istanbul",41.01,28.960277777778,14657434,"Turkey",372,"Non-EU","different","Non-EU"
"298","Sofia","Bulgaria",42.7,23.333333333333,1286383,"Bursa",40.183333333333,29.066666666667,2901396,"Turkey",554,"Non-EU","different","Non-EU"
"299","Burgas","Bulgaria",42.5,27.466666666667,206371,"San Francisco",37.766667,-122.433333,805235,"United States of America",10584,"Non-EU","different","Non-EU"
"300","Haskovo","Bulgaria",41.931111111111,25.5575,76587,"Bodrum",37.039444444444,27.429166666667,87826,"Turkey",567,"Non-EU","different","Non-EU"
"301","Smolyan","Bulgaria",41.575277777778,24.712777777778,30507,"Istanbul",41.01,28.960277777778,14657434,"Turkey",360,"Non-EU","different","Non-EU"
"302","Sofia","Bulgaria",42.7,23.333333333333,1286383,"Pittsburgh",40.45,-80,305841,"United States of America",7992,"Non-EU","different","Non-EU"
"303","Pernik","Bulgaria",42.609722222222,23.030833333333,75191,"Lausanne",46.533333333333,6.6333333333333,139811,"Switzerland",1367,"Non-EU","different","Non-EU"
"304","Silistra","Bulgaria",44.118611111111,27.260277777778,35230,"Promissão",-21.536944444444,-49.858333333333,38764,"Brazil",10688,"Non-EU","different","Non-EU"
"305","Pleven","Bulgaria",43.407777777778,24.620277777778,110520,"Bursa",40.183333333333,29.066666666667,2901396,"Turkey",514,"Non-EU","different","Non-EU"
